SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0338,Cherry Orchard Road - Col6,51.37644577026367,-0.09135980159044266,,Roadside,5.099999904632568,0.550000011920929,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,300.0,,,,,,AXCK5M62,2022-06-18T05:44:57.320Z,2023-11-15T00:00:00.000Z,,0,2,2.155461549758911,0,3.9313671588897705,7,31,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP -Croydon Construction,Solar,Y,"Closed, Construction, Croydon, Deployed, Solar300, South London Partnership, V2",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0339,Walpole Road -Col4,51.3754768371582,-0.09683670103549957,,Roadside,4.050000190734863,0.4480000138282776,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,4800.0,,,,,,ATFPWVMP,2022-10-04T07:45:15.057Z,2023-11-15T00:00:00.000Z,,0,2,0.03463251143693924,0,3.4005277156829834,7,28,16,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP -Croydon Construction,Solar,Y,"Closed, Construction, Croydon, Deployed, Solar300, South London Partnership, V2, with Host ",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0340,Valley Road Surgery,51.42863845825195,-0.11928755789995193,,Roadside,3.0,5.0,,0,,,4800.0,charging,92.0,4-excellent,OK,healthy,A9449MRR,2022-10-26T13:05:00.000Z,,2023-12-14T12:16:35.907Z,0,7,18.289264678955078,0,3.8876917362213135,2,31,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Lambeth, Primary Care, Replacement, Solar300, V2",NHS SE London CCG,NHS SE London CCG,Dec 14 2023  3:00PM
CLDP0342,White City Community Centre,51.51191329956055,-0.23329214751720428,,Roadside,2.4000000953674316,7.75,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/c7380c911989133d9e058c253228bee7446e2ce0534a061c86b399e4a1ed84b4.jpg,,300.0,charging,74.0,4-excellent,OK,healthy,AH1RL98J,2022-10-06T12:00:00.000Z,,2023-12-14T07:41:51.910Z,0,1,0.08740586042404175,0,3.6866307258605957,7,31,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Wellhome,Solar,Y,"Deployed, Hammersmith and Fulham, Replacement, Solar300, V2, Wellhome",,,Dec 14 2023  3:00PM
CLDP0343,Old Oak Community Centre,51.51858139038086,-0.24317145347595215,,Roadside,2.799999952316284,38.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7c41cdbdbdb864eb2b6db6a84661f161857afabb15fc6045c63ee7682d46185f.jpg,,300.0,charging,91.0,4-excellent,OK,healthy,AT0VGXQK,2022-09-22T00:00:00.000Z,,2023-12-14T09:16:44.293Z,0,5,11.643119812011719,0,3.874800682067871,6,26,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Wellhome,Solar,Y,"Deployed, Hammersmith and Fulham, Solar300, V2, Wellhome",,,Dec 14 2023  3:00PM
CLDP0344,St Michael's CE Primary School,51.450294494628906,-0.20449399948120117,,Roadside,2.5,2.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7d3c8445e2621b9ca73452a28993be868412beb096da794851433f23f1ea6322.jpg,"The node has been installed outside St Michael’s C.E Primary School on Granville Road, SW18 5SQ (Wandsworth).",300.0,charging,61.0,4-excellent,OK,healthy,AWJD9PVN,2022-09-30T17:46:29.377Z,,2023-12-14T09:28:15.827Z,0,6,16.27068328857422,0,3.6037051677703857,2,30,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Dec 14 2023  3:00PM
CLDP0345,Edward Woods Community Centre ,51.50682830810547,-0.21622000634670258,,Urban Background,3.0999999046325684,11.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/ffeabebc-29f8-415c-b203-de7e13e9ef4d.jpg,,300.0,charging,66.0,4-excellent,OK,healthy,AL6K6YL8,2022-10-06T09:07:20.480Z,,2023-12-14T08:11:39.187Z,0,2,10.732779502868652,0,3.63718318939209,7,30,1,0.0,0.0,0.0,40.0,1.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,Wellhome,Solar,Y,"Deployed, Hammersmith and Fulham, Solar300, V2, Wellhome",,,Dec 14 2023  3:00PM
CLDP0346,St Augustine’s Catholic Primary School,51.4844856262207,-0.20999634265899658,,Roadside,3.0,1.0,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/a04329fd-e19b-45fe-8c36-a398f317d107.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,charging,93.0,4-excellent,OK,healthy,A93PWKHN,2022-10-04T12:45:27.877Z,,2023-12-14T11:55:03.967Z,0,12,19.567367553710938,0,3.9159748554229736,2,27,4,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0347,Addison Primary School,51.49969482421875,-0.2197883278131485,,Roadside,3.0,0.4000000059604645,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/010eeb9d-5d6e-45bb-9869-81077ff85fce.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,discharging normally,91.0,4-excellent,OK,offline,AC49Y4P7,2022-10-05T09:31:11.917Z,,2023-12-01T08:25:38.237Z,0,2,11.685998916625977,0,3.8736462593078613,7,25,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0348,Larmenier and Sacred Heart Catholic Primary School,51.4949836730957,-0.21683137118816376,,Roadside,3.0,0.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/57141442-c8a9-49f0-8d77-709fa43ce99c.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,4800.0,charging,87.0,4-excellent,ALARMS,needs attention,ACV4N9JP,2022-10-05T09:14:21.853Z,,2023-12-14T06:41:30.787Z,0,2,2.0548622608184814,0,3.8103458881378174,7,28,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,N,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0349,St Mary's Catholic Primary School,51.49803924560547,-0.21679851412773132,,Roadside,3.0,0.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/abeee3f0-b578-4b40-a257-4266dcae5a54.jpg,,1200.0,charging,93.0,4-excellent,OK,healthy,AMYNQRPW,2022-10-05T09:50:50.737Z,,2023-12-14T07:40:41.913Z,0,4,0.18305756151676178,0,3.899620771408081,7,28,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0350,Brackenbury Primary School,51.49924850463867,-0.2329886108636856,,Roadside,3.0,0.4000000059604645,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/ffd412e8-248a-417f-ac1a-28ea6bccc3d2.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,4800.0,charging,81.0,4-excellent,OK,healthy,ANX6NMT6,2022-10-04T08:55:28.653Z,,2023-12-14T08:26:08.797Z,0,2,10.335330963134766,0,3.7449288368225098,7,31,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0351,John Betts Primary School,51.49675369262695,-0.2363697737455368,,Roadside,3.0,0.6000000238418579,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/c0da3e39-58db-4ed4-a70b-70b7b7fabc7a.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,charging,92.0,4-excellent,OK,healthy,AQYQWJ3X,2022-10-04T09:31:20.250Z,,2023-12-14T07:47:52.447Z,0,3,5.80341911315918,0,3.8782639503479004,7,31,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0352,Flora Gardens Primary School,51.494651794433594,-0.234707772731781,,Roadside,3.0,2.299999952316284,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/5b99e817-012e-4f56-bae4-f5e11056bec4.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,4800.0,charging,92.0,4-excellent,OK,healthy,AR3XFKF4,2022-10-04T13:43:21.670Z,,2023-12-14T08:25:07.163Z,0,4,10.452421188354492,0,3.8888461589813232,7,28,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0353,Serpentine Gallery,51.504695892333984,-0.17504499852657318,,Urban Background,4.0,82.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2f62e95216302df8e4af9683c24c6c89f8766c60d31b143ffcdb1646066d1d21.JPEG,"
This site is part of the Breathe London Cultural Network sponsored by Bloomberg Philanthropies. Other partner sites in the network include the Serpentine Gallery, Science Museum, Imperial War Museum and the National Gallery. In common with Breathe London’s mission to reach communities less engaged with environmental programmes and affected by poor air quality, the cultural network will share data and stories with their visitors, exploring ways to present environmental issues in the context of their own exhibits and settings. 
	",300.0,charging,93.0,4-excellent,OK,healthy,ASFHV9FQ,2022-10-06T17:52:41.873Z,,2023-12-14T09:08:22.567Z,0,4,11.81793212890625,0,3.9071245193481445,6,25,1,0.0,0.0,0.0,55.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,Cultural Centres,Solar,Y,"Cultural Centre, Deployed, Kensington and Chelsea, Solar300, V2",Serpentine Galleries,Bloomberg Philanthropies,Dec 14 2023  3:00PM
CLDP0354,Langford Primary School,51.47255325317383,-0.18902315199375153,,Roadside,3.0,0.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/4fc7e707-5d61-4642-bdb0-b9b2cd8d2aa2.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,charging,93.0,4-excellent,OK,healthy,ATWQPKVL,2022-10-04T11:45:14.857Z,,2023-12-14T09:01:52.543Z,0,6,13.630366325378418,0,3.915012836456299,2,31,4,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0355,Thomas’s Academy,51.472023010253906,-0.20429299771785736,,Roadside,3.0,0.699999988079071,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/330eeb2e-b4e0-4ab2-b8ba-0daf892371ac.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,charging,93.0,4-excellent,OK,healthy,AWJZD9YQ,2022-10-04T12:19:18.710Z,,2023-12-14T09:26:15.457Z,0,7,13.707877159118652,0,3.9017372131347656,2,25,4,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0356,Sulivan Primary School,51.47017288208008,-0.20030492544174194,,Roadside,3.0,0.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/816a22ac-9e34-4b92-87a7-4dfacec902ee.jpg,The sites were chosen to monitor the air quality near the Student entrances of the selected primary schools.,1200.0,charging,93.0,4-excellent,OK,healthy,AYM6LQ7Y,2022-10-04T12:02:39.610Z,,2023-12-14T10:03:18.167Z,0,6,19.59705352783203,0,3.9153976440429688,2,31,4,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 1, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
CLDP0357,Maudsley Hospital,51.46915054321289,-0.0920799970626831,,Roadside,3.0,2.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/4f65e06abdccfe8319663c4a6d228894f59446a08880daebdadf3f9f6e31dad8.jpg,Maudsley AQMA is 2m away from main road and near outpaitents main entrance,300.0,charging,59.0,4-excellent,OK,healthy,AHQR8XG2,2022-10-10T13:44:24.920Z,,2023-12-14T07:42:15.207Z,0,2,4.487383842468262,0,3.593315362930298,7,31,1,0.0,0.0,0.0,,,,,,,,6.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Deployed, Solar300, South London and Maudsley NHS Foundation Trust, Southwark, V2",NHS SE London CCG,NHS SE London CCG,Dec 14 2023  3:00PM
CLDP0358,Ladywell Unit,51.45492172241211,-0.01728999987244606,,Roadside,2.5,30.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a631a43389ebd9b25891c83295be260974c90ab86478544e6b3e09f2927fcd16.jpg,The monitor is located on the fence outside Ladywell Unit  in a car park.,4800.0,discharging normally,15.0,4-excellent,OK,offline,AKV51LB8,2022-10-04T10:29:33.637Z,,2023-12-14T05:02:28.537Z,0,2,0.03463251143693924,0,3.3501181602478027,7,29,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Lewisham, Solar300, South London and Maudsley NHS Foundation Trust, V2",NHS SE London CCG,NHS SE London CCG,Dec 14 2023  3:00PM
CLDP0359,Scotch House Corner - Westminster,51.50187301635742,-0.16022242605686188,,Roadside,3.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/24ff8e22-2581-4bb3-876e-1cb6fff7932c.jpg,"This monitor will give insights for scientists, policy makers and the community into air pollution levels in the middle of one of London’s busiest and most complex traffic junctions. Please note that the site is not directly comparable with regulatory monitors which must be located at least 25 metres from the edge of major junctions.",,charging,37.0,4-excellent,,healthy,A56WSKQK,2023-01-21T22:00:05.887Z,,2023-12-14T11:33:32.357Z,0,8,18.518497467041016,0,3.480567216873169,2,31,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Clean Air in London,Solar,Y,"Deployed, Shop Purchase, Solar300, TfL, Traffic Island, V2, Westminster",Clean Air in London,Clean Air in London,Dec 14 2023  3:00PM
CLDP0360,"Acer Avenue, Rainham",51.5208854675293,0.2174496352672577,,Urban Background,2.3499999046325684,17.700000762939453,,0,,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.  

It should be noted that the exact position of this Node has been offset for security reasons.",300.0,discharging normally,98.0,4-excellent,OK,offline,A9RNFBHT,2022-10-21T09:19:09.090Z,,2023-12-01T15:39:47.397Z,0,3,12.223627090454102,0,4.078170299530029,7,25,1,0.0,0.0,0.0,,,,,,,,,,,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Phase 1, Solar300, V2",Havering,Havering,Dec 14 2023  3:00PM
CLDP0361,"King Edwards Ave, Rainham",51.522743225097656,0.21453391015529633,,Urban Background,2.8499999046325684,30.0,,0,,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.  

It should be noted that the exact position of this Node has been offset for security reasons.",1200.0,charging,24.0,4-excellent,OK,healthy,AHZPHD60,2022-10-21T10:24:08.383Z,,2023-12-14T07:47:26.960Z,0,2,0.4700126349925995,0,3.406492233276367,7,25,4,0.0,0.0,0.0,43.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Phase 1, Solar300, V2",Havering,Havering,Dec 14 2023  3:00PM
CLDP0362,Kew Gardens,51.481876373291016,-0.2943252623081207,,Urban Background,1.5,400.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/f3289c5d-6605-4743-81d4-68aafb292309.jpg,"
This sensor unit sits at the heart of Kew Gardens, in the Met office weather station situated on the lawn near the Orangery and Family Kitchen and Shop.

It is part of the Breathe London Cultural Network sponsored by Bloomberg Philanthropies.

Other partner sites in the network include the Serpentine Gallery, Science Museum, Imperial War Museum and the National Gallery. In common with Breathe London’s mission to reach communities less engaged with environmental programmes and affected by poor air quality, the cultural network will share data and stories with their visitors, exploring ways to present environmental issues in the context of their own exhibits and settings. 
	",300.0,charging,93.0,4-excellent,OK,healthy,A1C8LWF7,2022-11-25T14:15:00.000Z,,2023-12-14T11:07:33.330Z,0,9,15.330657958984375,0,3.9061625003814697,2,30,1,0.0,0.0,0.0,24.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,Cultural Centres,Solar,Y,"Cultural Centre, Deployed, Replacement, Richmond upon Thames, Solar300, V2",Royal Botanic Gardens Kew,Bloomberg Philanthropies,Dec 14 2023  3:00PM
CLDP0363,Earls Court Primary School,51.49567794799805,-0.2305620014667511,,Roadside,2.5,0.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/05c53cd8-6edc-42a3-9f97-363e005e81dd.jpg,The sensors have been installed to monitor the impact of Clean Air Neighbourhoods on local Air Quality at Primary Schools in H&F.,4800.0,charging,22.0,4-excellent,OK,healthy,ALYHTVVC,2022-12-08T15:03:08.560Z,,2023-12-14T07:56:50.107Z,0,2,0.329833447933197,0,3.397064447402954,7,26,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,H&F,Solar,Y,"Deployed, Hammersmith and Fulham, Phase 2, Solar300, V2",Hammersmith and Fulham,Hammersmith and Fulham,Dec 14 2023  3:00PM
